osm_id,ags,ort,plz,landkreis,bundesland
382445,01055035,Ratekau,23689,Kreis Ostholstein,Schleswig-Holstein
1271899,12063252,Rathenow,14712,Landkreis Havelland,Brandenburg
56682,05158028,Ratingen,40878,Kreis Mettmann,Nordrhein-Westfalen
56682,05158028,Ratingen,40880,Kreis Mettmann,Nordrhein-Westfalen
56682,05158028,Ratingen,40882,Kreis Mettmann,Nordrhein-Westfalen
56682,05158028,Ratingen,40883,Kreis Mettmann,Nordrhein-Westfalen
56682,05158028,Ratingen,40885,Kreis Mettmann,Nordrhein-Westfalen
2781603,08417052,Ratshausen,72365,Zollernalbkreis,Baden-Württemberg
1077527,09471174,Rattelsdorf,96179,Landkreis Bamberg,Bayern
959642,09278178,Rattenberg,94371,Landkreis Straubing-Bogen,Bayern
959653,09278179,Rattiszell,94372,Landkreis Straubing-Bogen,Bayern
1246440,03360016,Rätzlingen,29590,Landkreis Uelzen,Niedersachsen
2186954,09187165,Raubling,83064,Landkreis Rosenheim,Bayern
453400,08226065,Rauenberg,69231,Rhein-Neckar-Kreis,Baden-Württemberg
387773,09674187,Rauhenebrach,96181,Landkreis Haßberge,Bayern
444843,06433010,Raunheim,65479,Kreis Groß-Gerau,Hessen
225483,06534017,Rauschenberg,35282,Landkreis Marburg-Biedenkopf,Hessen
2808301,08436064,Ravensburg,88212,Landkreis Ravensburg,Baden-Württemberg
2808301,08436064,Ravensburg,88213,Landkreis Ravensburg,Baden-Württemberg
2808301,08436064,Ravensburg,88214,Landkreis Ravensburg,Baden-Württemberg
403731,08225114,Ravenstein,74747,Neckar-Odenwald-Kreis,Baden-Württemberg
2825845,08117038,Rechberghausen,73098,Landkreis Göppingen,Baden-Württemberg
337281,09677172,Rechtenbach,97848,Landkreis Main-Spessart,Bayern
940682,09183139,Rechtmehring,83562,Landkreis Mühldorf am Inn,Bayern
155638,05566072,Recke,49509,Kreis Steinfurt,Nordrhein-Westfalen
1077549,09471175,Reckendorf,96182,Landkreis Bamberg,Bayern
56665,05562032,Recklinghausen,45657,Kreis Recklinghausen,Nordrhein-Westfalen
56665,05562032,Recklinghausen,45659,Kreis Recklinghausen,Nordrhein-Westfalen
56665,05562032,Recklinghausen,45661,Kreis Recklinghausen,Nordrhein-Westfalen
56665,05562032,Recklinghausen,45663,Kreis Recklinghausen,Nordrhein-Westfalen
56665,05562032,Recklinghausen,45665,Kreis Recklinghausen,Nordrhein-Westfalen
167944,05154044,Rees,46459,Kreis Kleve,Nordrhein-Westfalen
959158,09276138,Regen,94209,Landkreis Regen,Bayern
62411,09362000,Regensburg,93047,,Bayern
62411,09362000,Regensburg,93049,,Bayern
62411,09362000,Regensburg,93051,,Bayern
62411,09362000,Regensburg,93053,,Bayern
62411,09362000,Regensburg,93055,,Bayern
62411,09362000,Regensburg,93057,,Bayern
62411,09362000,Regensburg,93059,,Bayern
965012,09375190,Regenstauf,93128,Landkreis Regensburg,Bayern
304947,03353028,Regesbostel,21649,Landkreis Harburg,Niedersachsen
420243,14729360,Regis-Breitingen,04565,Landkreis Leipzig,Sachsen
1021702,09475161,Regnitzlosau,95194,Landkreis Hof,Bayern
1021691,09475162,Rehau,95111,Landkreis Hof,Bayern
1183266,03256025,Rehburg-Loccum,31547,Landkreis Nienburg/Weser,Niedersachsen
162455,09771158,Rehling,86508,Landkreis Aichach-Friedberg,Bayern
1184571,10044114,Rehlingen-Siersburg,66780,Landkreis Saarlouis,Saarland
453365,08226066,Reichartshausen,74934,Rhein-Neckar-Kreis,Baden-Württemberg
450121,06440021,Reichelsheim,61203,Wetteraukreis,Hessen
451796,06437013,Reichelsheim (Odenwald),64385,Odenwaldkreis,Hessen
2784858,08335066,Reichenau,78479,Landkreis Konstanz,Baden-Württemberg
961326,09372149,Reichenbach,93189,Landkreis Cham,Bayern
1021745,09476166,Reichenbach,96358,Landkreis Kronach,Bayern
5818742,14523340,Reichenbach,08499,Vogtlandkreis,Sachsen
1231964,08327040,Reichenbach am Heuberg,78564,Landkreis Tuttlingen,Baden-Württemberg
2792737,08116058,Reichenbach an der Fils,73262,Landkreis Esslingen,Baden-Württemberg
1311106,14626450,Reichenbach/Oberlausitz,02894,Landkreis Görlitz,Sachsen
163746,09679176,Reichenberg,97234,Landkreis Würzburg,Bayern
966154,09574150,Reichenschwand,91244,Landkreis Nürnberger Land,Bayern
396546,09186146,Reichertshausen,85293,Landkreis Pfaffenhofen an der Ilm,Bayern
940708,09183140,Reichertsheim,84437,Landkreis Mühldorf am Inn,Bayern
387305,09186147,Reichertshofen,85084,Landkreis Pfaffenhofen an der Ilm,Bayern
933951,09181135,Reichling,86934,Landkreis Landsberg am Lech,Bayern
173870,05374040,Reichshof,51580,Oberbergischer Kreis,Nordrhein-Westfalen
1251037,07340220,Reifenberg,66507,Landkreis Südwestpfalz,Rheinland-Pfalz
1258635,07231110,Reil,56861,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
453403,08226068,Reilingen,68799,Rhein-Neckar-Kreis,Baden-Württemberg
962466,09779203,Reimlingen,86756,Landkreis Donau-Ries,Bayern
335683,01062060,Reinbek,21465,Kreis Stormarn,Schleswig-Holstein
943199,06633022,Reinhardshagen,34359,Landkreis Kassel,Hessen
452423,06432019,Reinheim,64354,Landkreis Darmstadt-Dieburg,Hessen
416000,14522480,Reinsberg,09629,Landkreis Mittelsachsen,Sachsen
416000,14522480,Reinsberg,09634,Landkreis Mittelsachsen,Sachsen
417707,14524250,Reinsdorf,08141,Landkreis Zwickau,Sachsen
1387436,03355030,Reinstorf,21400,Landkreis Lüneburg,Niedersachsen
959902,09279134,Reisbach,94419,Landkreis Dingolfing-Landau,Bayern
942011,09171129,Reischach,84571,Landkreis Altötting,Bayern
418615,06531016,Reiskirchen,35447,Landkreis Gießen,Hessen
941684,09189139,Reit im Winkl,83242,Landkreis Traunstein,Bayern
162724,05554044,Reken,48734,Kreis Borken,Nordrhein-Westfalen
443755,01056043,Rellingen,25462,Kreis Pinneberg,Schleswig-Holstein
78548,07131070,Remagen,53424,Landkreis Ahrweiler,Rheinland-Pfalz
1427002,08236071,Remchingen,75196,Enzkreis,Baden-Württemberg
180677,09679177,Remlingen,97280,Landkreis Würzburg,Bayern
6680396,03158040,Remlingen-Semmenstedt,38319,Landkreis Wolfenbüttel,Niedersachsen
6680396,03158040,Remlingen-Semmenstedt,38327,Landkreis Wolfenbüttel,Niedersachsen
2179211,16075134,Remptendorf,07368,Saale-Orla-Kreis,Thüringen
62455,05120000,Remscheid,42853,,Nordrhein-Westfalen
62455,05120000,Remscheid,42855,,Nordrhein-Westfalen
62455,05120000,Remscheid,42857,,Nordrhein-Westfalen
62455,05120000,Remscheid,42859,,Nordrhein-Westfalen
62455,05120000,Remscheid,42897,,Nordrhein-Westfalen
62455,05120000,Remscheid,42899,,Nordrhein-Westfalen
413534,14524260,Remse,08373,Landkreis Zwickau,Sachsen
405291,08118081,Remseck am Neckar,71686,Landkreis Ludwigsburg,Baden-Württemberg
401645,08119090,Remshalden,73630,Rems-Murr-Kreis,Baden-Württemberg
452978,08317110,Renchen,77871,Ortenaukreis,Baden-Württemberg
548570,01058135,Rendsburg,24768,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
943661,09185153,Rennertshofen,86643,Landkreis Neuburg-Schrobenhausen,Bayern
722151,08115041,Renningen,71272,Landkreis Böblingen,Baden-Württemberg
1231951,08327041,Renquishausen,78603,Landkreis Tuttlingen,Baden-Württemberg
388839,09674190,Rentweinsdorf,96184,Landkreis Haßberge,Bayern
961331,09372150,Rettenbach,93191,Landkreis Cham,Bayern
964464,09774174,Rettenbach,89364,Landkreis Günzburg,Bayern
448121,09777183,Rettenbach a.Auerberg,87675,Landkreis Ostallgäu,Bayern
957834,09780137,Rettenberg,87549,Landkreis Oberallgäu,Bayern
335433,09677175,Retzstadt,97282,Landkreis Main-Spessart,Bayern
957050,09277140,Reut,84367,Landkreis Rottal-Inn,Bayern
1970197,08316036,Reute,79276,Landkreis Emmendingen,Baden-Württemberg
62392,09377149,Reuth b.Erbendorf,92717,Landkreis Tirschenreuth,Bayern
2772661,08415061,Reutlingen,72760,Landkreis Reutlingen,Baden-Württemberg
2772661,08415061,Reutlingen,72762,Landkreis Reutlingen,Baden-Württemberg
2772661,08415061,Reutlingen,72764,Landkreis Reutlingen,Baden-Württemberg
2772661,08415061,Reutlingen,72766,Landkreis Reutlingen,Baden-Württemberg
2772661,08415061,Reutlingen,72768,Landkreis Reutlingen,Baden-Württemberg
2772661,08415061,Reutlingen,72770,Landkreis Reutlingen,Baden-Württemberg
1470260,03457018,Rhauderfehn,26817,Landkreis Leer,Niedersachsen
78727,05754028,Rheda-Wiedenbrück,33378,Kreis Gütersloh,Nordrhein-Westfalen
162717,05554048,Rhede,46414,Kreis Borken,Nordrhein-Westfalen
1470261,03454044,Rhede (Ems),26899,Landkreis Emsland,Niedersachsen
452971,08317153,Rheinau,77866,Ortenaukreis,Baden-Württemberg
173125,05382048,Rheinbach,53359,Rhein-Sieg-Kreis,Nordrhein-Westfalen
58643,05170032,Rheinberg,47495,Kreis Wesel,Nordrhein-Westfalen
443474,07138062,Rheinbreitbach,53619,Landkreis Neuwied,Rheinland-Pfalz
155707,05566076,Rheine,48429,Kreis Steinfurt,Nordrhein-Westfalen
155707,05566076,Rheine,48431,Kreis Steinfurt,Nordrhein-Westfalen
155707,05566076,Rheine,48432,Kreis Steinfurt,Nordrhein-Westfalen
2787853,08336069,Rheinfelden (Baden),79618,Landkreis Lörrach,Baden-Württemberg
1124263,08316053,Rheinhausen,79365,Landkreis Emmendingen,Baden-Württemberg
950732,08216063,Rheinmünster,77836,Landkreis Rastatt,Baden-Württemberg
1335914,12068353,Rheinsberg,16831,Landkreis Ostprignitz-Ruppin,Brandenburg
1335914,12068353,Rheinsberg,16837,Landkreis Ostprignitz-Ruppin,Brandenburg
659842,08215108,Rheinstetten,76287,Landkreis Karlsruhe,Baden-Württemberg
1250450,07334024,Rheinzabern,76764,Landkreis Germersheim,Rheinland-Pfalz
544549,07137221,Rhens,56323,Landkreis Mayen-Koblenz,Rheinland-Pfalz
167999,05154048,Rheurdt,47509,Kreis Kleve,Nordrhein-Westfalen
1363357,03151022,Ribbesbüttel,38551,Landkreis Gifhorn,Niedersachsen
372846,13073075,Ribnitz-Damgarten,18311,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
1240414,08337090,Rickenbach,79736,Landkreis Waldshut,Baden-Württemberg
396005,09771160,Ried,86510,Landkreis Aichach-Friedberg,Bayern
388768,09674153,Riedbach,97519,Landkreis Haßberge,Bayern
1182271,03361010,Riede,27339,Landkreis Verden,Niedersachsen
447627,09777164,Rieden,87668,Landkreis Ostallgäu,Bayern
1028548,09371146,Rieden,92286,Landkreis Amberg-Sulzbach,Bayern
448303,09777163,Rieden am Forggensee,87669,Landkreis Ostallgäu,Bayern
384315,09672145,Riedenberg,97792,Landkreis Bad Kissingen,Bayern
956669,09273164,Riedenburg,93339,Landkreis Kelheim,Bayern
162642,09679179,Riedenheim,97283,Landkreis Würzburg,Bayern
2778542,08415062,Riederich,72585,Landkreis Reutlingen,Baden-Württemberg
2186935,09187167,Riedering,83083,Landkreis Rosenheim,Bayern
2808134,08436067,Riedhausen,88377,Landkreis Ravensburg,Baden-Württemberg
444332,06433011,Riedstadt,64560,Kreis Groß-Gerau,Hessen
1124269,08316037,Riegel,79359,Landkreis Emmendingen,Baden-Württemberg
1184882,10041517,Riegelsberg,66292,Regionalverband Saarbrücken,Saarland
966627,09375191,Riekofen,93104,Landkreis Regensburg,Bayern
2785094,08335100,Rielasingen-Worblingen,78239,Landkreis Konstanz,Baden-Württemberg
349451,09677177,Rieneck,97794,Landkreis Main-Spessart,Bayern
549800,14627230,Riesa,01587,Landkreis Meißen,Sachsen
549800,14627230,Riesa,01589,Landkreis Meißen,Sachsen
549800,14627230,Riesa,01591,Landkreis Meißen,Sachsen
915554,08136087,Riesbürg,73469,Ostalbkreis,Baden-Württemberg
1251030,07340222,Rieschweiler-Mühlbach,66509,Landkreis Südwestpfalz,Rheinland-Pfalz
1818489,03459031,Rieste,49597,Landkreis Osnabrück,Niedersachsen
1241481,07140127,Riesweiler,55499,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
78758,05754032,Rietberg,33397,Kreis Gütersloh,Nordrhein-Westfalen
1231965,08327056,Rietheim-Weilheim,78604,Landkreis Tuttlingen,Baden-Württemberg
1311129,14626460,Rietschen - Rěčicy,02956,Landkreis Görlitz,Sachsen
537059,06431019,Rimbach,64668,Kreis Bergstraße,Hessen
959884,09372151,Rimbach,93485,Landkreis Cham,Bayern
183792,09679180,Rimpar,97222,Landkreis Würzburg,Bayern
2186936,09187168,Rimsting,83253,Landkreis Rosenheim,Bayern
959160,09276139,Rinchnach,94269,Landkreis Regen,Bayern
958955,09272140,Ringelai,94160,Landkreis Freyung-Grafenau,Bayern
549426,06636010,Ringgau,37296,Werra-Meißner-Kreis,Hessen
453001,08317113,Ringsheim,77975,Ortenaukreis,Baden-Württemberg
1169354,03257031,Rinteln,31737,Landkreis Schaumburg,Niedersachsen
5335199,16066056,Rippershausen,98639,Landkreis Schmalkalden-Meiningen,Thüringen
1417210,01054109,Risum-Lindholm,25920,Kreis Nordfriesland,Schleswig-Holstein
423193,03356008,Ritterhude,27721,Landkreis Osterholz,Niedersachsen
1284765,15090435,Rochau,39579,Landkreis Stendal,Sachsen-Anhalt
446620,06440022,Rockenberg,35519,Wetteraukreis,Hessen
534398,09571192,Röckingen,91740,Landkreis Ansbach,Bayern
1251061,07340038,Rodalben,66976,Landkreis Südwestpfalz,Rheinland-Pfalz
2902867,16064055,Rodeberg,99976,Unstrut-Hainich-Kreis,Thüringen
335457,09677178,Roden,97849,Landkreis Main-Spessart,Bayern
191522,07335040,Rodenbach,67688,Landkreis Kaiserslautern,Rheinland-Pfalz
535899,06435023,Rodenbach,63517,Main-Kinzig-Kreis,Hessen
956805,09473159,Rödental,96472,Landkreis Coburg,Bayern
659748,06438012,Rödermark,63322,Landkreis Offenbach,Hessen
422699,07338022,Rödersheim-Gronau,67127,Rhein-Pfalz-Kreis,Rheinland-Pfalz
1183252,03256026,Rodewald,31637,Landkreis Nienburg/Weser,Niedersachsen
444399,14523360,Rodewisch,08228,Vogtlandkreis,Sachsen
659746,06438011,Rodgau,63110,Landkreis Offenbach,Hessen
960527,09372153,Roding,93426,Landkreis Cham,Bayern
147275,05758028,Rödinghausen,32289,Kreis Herford,Nordrhein-Westfalen
158018,05334024,Roetgen,52159,Städteregion Aachen,Nordrhein-Westfalen
964242,09774178,Röfingen,89365,Landkreis Günzburg,Bayern
941077,09775149,Roggenburg,89297,Landkreis Neu-Ulm,Bayern
962648,09779206,Rögling,86703,Landkreis Donau-Ries,Bayern
442929,01060069,Rohlstorf,23821,Kreis Segeberg,Schleswig-Holstein
158272,09576142,Rohr,91189,Landkreis Roth,Bayern
252230,09186149,Rohrbach,85296,Landkreis Pfaffenhofen an der Ilm,Bayern
1181071,08235060,Rohrdorf,72229,Landkreis Calw,Baden-Württemberg
2186937,09187169,Rohrdorf,83101,Landkreis Rosenheim,Bayern
943677,09185157,Rohrenfels,86701,Landkreis Neuburg-Schrobenhausen,Bayern
956646,09273165,Rohr i.NB,93352,Landkreis Kelheim,Bayern
934471,09174141,Röhrmoos,85244,Landkreis Dachau,Bayern
958953,09272141,Röhrnbach,94133,Landkreis Freyung-Grafenau,Bayern
1183263,03256027,Rohrsen,31627,Landkreis Nienburg/Weser,Niedersachsen
409708,08125084,Roigheim,74255,Landkreis Heilbronn,Baden-Württemberg
1432656,03158025,Roklum,38325,Landkreis Wolfenbüttel,Niedersachsen
396162,09676151,Röllbach,63934,Landkreis Miltenberg,Bayern
418397,07338023,Römerberg,67354,Rhein-Pfalz-Kreis,Rheinland-Pfalz
2774200,08415088,Römerstein,72587,Landkreis Reutlingen,Baden-Württemberg
1271532,16069062,Römhild,98630,Landkreis Hildburghausen,Thüringen
168488,05162028,Rommerskirchen,41569,Rhein-Kreis Neuss,Nordrhein-Westfalen
418331,06535014,Romrod,36329,Vogelsbergkreis,Hessen
1460230,03360017,Römstedt,29591,Landkreis Uelzen,Niedersachsen
535897,06435024,Ronneburg,63549,Main-Kinzig-Kreis,Hessen
2012735,03241014,Ronnenberg,30952,Region Hannover,Niedersachsen
448039,09777165,Ronsberg,87671,Landkreis Ostallgäu,Bayern
238966,06632017,Ronshausen,36217,Landkreis Hersfeld-Rotenburg,Hessen
2821145,16066059,Rosa,98590,Landkreis Schmalkalden-Meiningen,Thüringen
450122,06440023,Rosbach v. d. Höhe,61191,Wetteraukreis,Hessen
1460227,03360018,Rosche,29571,Landkreis Uelzen,Niedersachsen
1399069,03159029,Rosdorf,37124,Landkreis Göttingen,Niedersachsen
1605066,14523365,Rosenbach/Vogtland,08548,Vogtlandkreis,Sachsen
403729,08225082,Rosenberg,74749,Neckar-Odenwald-Kreis,Baden-Württemberg
915450,08136060,Rosenberg,73494,Ostalbkreis,Baden-Württemberg
157771,05558040,Rosendahl,48720,Kreis Coesfeld,Nordrhein-Westfalen
2779392,08417054,Rosenfeld,72348,Zollernalbkreis,Baden-Württemberg
68669,03353029,Rosengarten,21224,Landkreis Harburg,Niedersachsen
391367,08127100,Rosengarten,74538,Landkreis Schwäbisch Hall,Baden-Württemberg
2168233,09163000,Rosenheim,83022,,Bayern
2168233,09163000,Rosenheim,83024,,Bayern
2168233,09163000,Rosenheim,83026,,Bayern
443595,06635017,Rosenthal,35119,Landkreis Waldeck-Frankenberg,Hessen
2179144,16075136,Rosenthal am Rennsteig,07366,Saale-Orla-Kreis,Thüringen
1022876,09479145,Röslau,95195,Landkreis Wunsiedel im Fichtelgebirge,Bayern
173102,05378028,Rösrath,51503,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen
957068,09277142,Roßbach,94439,Landkreis Rottal-Inn,Bayern
452395,06432020,Roßdorf,64380,Landkreis Darmstadt-Dieburg,Hessen
448302,09777166,Roßhaupten,87672,Landkreis Ostallgäu,Bayern
1016400,09573125,Roßtal,90574,Landkreis Fürth,Bayern
415417,14522510,Roßwein,04741,Landkreis Mittelsachsen,Sachsen
62405,13003000,Rostock,18055,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18057,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18106,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18109,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18119,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18146,,Mecklenburg-Vorpommern
62405,13003000,Rostock,18147,,Mecklenburg-Vorpommern
387763,08127071,Rot am See,74585,Landkreis Schwäbisch Hall,Baden-Württemberg
2801248,08426100,Rot an der Rot,88430,Landkreis Biberach,Baden-Württemberg
357187,03357039,Rotenburg,27356,Landkreis Rotenburg (Wümme),Niedersachsen
238957,06632018,Rotenburg an der Fulda,36199,Landkreis Hersfeld-Rotenburg,Hessen
1363424,03151023,Rötgesbüttel,38531,Landkreis Gifhorn,Niedersachsen
158556,09576143,Roth,91154,Landkreis Roth,Bayern
420479,14729370,Rötha,04571,Landkreis Leipzig,Sachsen
966170,09574152,Röthenbach an der Pegnitz,90552,Landkreis Nürnberger Land,Bayern
387541,09671148,Rothenbuch,63860,Landkreis Aschaffenburg,Bayern
287759,09571193,Rothenburg ob der Tauber,91541,Landkreis Ansbach,Bayern
1311137,14626480,Rothenburg/Oberlausitz,02929,Landkreis Görlitz,Sachsen
337250,09677181,Rothenfels,97851,Landkreis Main-Spessart,Bayern
318307,09678170,Röthlein,97520,Landkreis Schweinfurt,Bayern
933904,09181137,Rott,86935,Landkreis Landsberg am Lech,Bayern
935950,09182129,Rottach-Egern,83700,Landkreis Miesbach,Bayern
2186938,09187170,Rott am Inn,83543,Landkreis Rosenheim,Bayern
937786,08425104,Rottenacker,89616,Alb-Donau-Kreis,Baden-Württemberg
158433,09576141,Röttenbach,91187,Landkreis Roth,Bayern
1016512,09572149,Röttenbach,91341,Landkreis Erlangen-Höchstadt,Bayern
936785,09190145,Rottenbuch,82401,Landkreis Weilheim-Schongau,Bayern
179380,09274176,Rottenburg a. d. Laaber,84056,Landkreis Landshut,Bayern
2778912,08416036,Rottenburg am Neckar,72108,Landkreis Tübingen,Baden-Württemberg
182349,09679185,Rottendorf,97228,Landkreis Würzburg,Bayern
162673,09679182,Röttingen,97285,Landkreis Würzburg,Bayern
943756,08325049,Rottweil,78628,Landkreis Rottweil,Baden-Württemberg
960508,09372154,Rötz,92444,Landkreis Cham,Bayern
966153,09574154,Rückersdorf,90607,Landkreis Nürnberger Land,Bayern
448307,09777168,Rückholz,87494,Landkreis Ostallgäu,Bayern
29822,09178122,Rudelzhausen,84104,Landkreis Freising,Bayern
447975,09777167,Ruderatshofen,87674,Landkreis Ostallgäu,Bayern
401647,08119061,Rudersberg,73635,Rems-Murr-Kreis,Baden-Württemberg
1332927,12064428,Rüdersdorf bei Berlin,15378,Landkreis Märkisch-Oderland,Brandenburg
1332927,12064428,Rüdersdorf bei Berlin,15562,Landkreis Märkisch-Oderland,Brandenburg
958108,09275144,Ruderting,94161,Landkreis Passau,Bayern
1244226,07133117,Rüdesheim,55593,Landkreis Bad Kreuznach,Rheinland-Pfalz
409093,06439013,Rüdesheim am Rhein,65385,Rheingau-Taunus-Kreis,Hessen
1273347,16073076,Rudolstadt,07407,Landkreis Saalfeld-Rudolstadt,Thüringen
1022777,09477151,Rugendorf,95365,Landkreis Kulmbach,Bayern
534272,09571194,Rügland,91622,Landkreis Ansbach,Bayern
1337350,03151024,Rühen,38471,Landkreis Gifhorn,Niedersachsen
1268940,16063066,Ruhla,99842,Wartburgkreis,Thüringen
9617009,13076168,Ruhner Berge,19376,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
941688,09189140,Ruhpolding,83324,Landkreis Traunstein,Bayern
958120,09275145,Ruhstorf a.d.Rott,94099,Landkreis Passau,Bayern
1250429,07334025,Rülzheim,76761,Landkreis Germersheim,Rheinland-Pfalz
1130278,08336073,Rümmingen,79595,Landkreis Lörrach,Baden-Württemberg
548509,01058139,Rumohr,24254,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
961934,09372155,Runding,93486,Landkreis Cham,Bayern
324308,06533013,Runkel,65594,Landkreis Limburg-Weilburg,Hessen
1249971,07332043,Ruppertsberg,67152,Landkreis Bad Dürkheim,Rheinland-Pfalz
915422,08136061,Ruppertshofen,73577,Ostalbkreis,Baden-Württemberg
173116,05382052,Ruppichteroth,53809,Rhein-Sieg-Kreis,Nordrhein-Westfalen
444912,06433012,Rüsselsheim am Main,65428,Kreis Groß-Gerau,Hessen
453000,08317114,Rust,77977,Ortenaukreis,Baden-Württemberg
722154,08115042,Rutesheim,71277,Landkreis Böblingen,Baden-Württemberg
153398,05974036,Rüthen,59602,Kreis Soest,Nordrhein-Westfalen
374286,13073077,Saal,18317,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
956675,09273166,Saal a.d.Donau,93342,Landkreis Kelheim,Bayern
2179213,16075135,Saalburg-Ebersdorf,07929,Saale-Orla-Kreis,Thüringen
941756,09172130,Saaldorf-Surheim,83416,Landkreis Berchtesgadener Land,Bayern
1273359,16073077,Saalfeld/Saale,07318,Landkreis Saalfeld-Rudolstadt,Thüringen
1187159,10041100,Saarbrücken,66111,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66113,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66115,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66117,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66119,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66121,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66123,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66125,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66126,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66127,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66128,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66129,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66130,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66131,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66132,Regionalverband Saarbrücken,Saarland
1187159,10041100,Saarbrücken,66133,Regionalverband Saarbrücken,Saarland
1184570,10044115,Saarlouis,66740,Landkreis Saarlouis,Saarland
1184566,10044116,Saarwellingen,66793,Landkreis Saarlouis,Saarland
534385,09571196,Sachsen bei Ansbach,91623,Landkreis Ansbach,Bayern
405823,08118076,Sachsenheim,74343,Landkreis Ludwigsburg,Baden-Württemberg
935179,09173141,Sachsenkam,83679,Landkreis Bad Tölz-Wolfratshausen,Bayern
155713,05566080,Saerbeck,48369,Kreis Steinfurt,Nordrhein-Westfalen
194600,07137096,Saffig,56648,Landkreis Mayen-Koblenz,Rheinland-Pfalz
379882,09671150,Sailauf,63877,Landkreis Aschaffenburg,Bayern
2792103,08117042,Salach,73084,Landkreis Göppingen,Baden-Württemberg
958970,09272142,Saldenburg,94163,Landkreis Freyung-Grafenau,Bayern
2806603,08435052,Salem,88682,Bodenseekreis,Baden-Württemberg
957725,09778190,Salgen,87775,Landkreis Unterallgäu,Bayern
1259143,07231113,Salmtal,54528,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
2406726,15088319,Salzatal,06198,Saalekreis,Sachsen-Anhalt
1250150,03454045,Salzbergen,48499,Landkreis Emsland,Niedersachsen
62659,03102000,Salzgitter,38226,,Niedersachsen
62659,03102000,Salzgitter,38228,,Niedersachsen
62659,03102000,Salzgitter,38229,,Niedersachsen
62659,03102000,Salzgitter,38239,,Niedersachsen
62659,03102000,Salzgitter,38259,,Niedersachsen
1186469,03252008,Salzhemmendorf,31020,Landkreis Hameln-Pyrmont,Niedersachsen
1285595,15081455,Salzwedel,29410,Altmarkkreis Salzwedel,Sachsen-Anhalt
958102,09275146,Salzweg,94121,Landkreis Passau,Bayern
2186939,09187172,Samerberg,83122,Landkreis Rosenheim,Bayern
387771,09674195,Sand a. Main,97522,Landkreis Haßberge,Bayern
387470,09673162,Sandberg,97657,Landkreis Rhön-Grabfeld,Bayern
1187754,03455014,Sande,26452,Landkreis Friesland,Niedersachsen
1329612,15082340,Sandersdorf-Brehna,06792,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt
1329612,15082340,Sandersdorf-Brehna,06794,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt
1329612,15082340,Sandersdorf-Brehna,06796,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt
1329612,15082340,Sandersdorf-Brehna,06809,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt
453405,08226076,Sandhausen,69207,Rhein-Neckar-Kreis,Baden-Württemberg
2399162,15087370,Sangerhausen,06526,Landkreis Mansfeld-Südharz,Sachsen-Anhalt
393356,13072091,Sanitz,18190,Landkreis Rostock,Mecklenburg-Vorpommern
158642,05382056,Sankt Augustin,53757,Rhein-Sieg-Kreis,Nordrhein-Westfalen
959665,09278184,Sankt Englmar,94379,Landkreis Straubing-Bogen,Bayern
1190015,07140133,Sankt Goar,56329,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1184823,10045117,Sankt Ingbert,66386,Saarpfalz-Kreis,Saarland
443575,07138068,Sankt Katharinen,53562,Landkreis Neuwied,Rheinland-Pfalz
958979,09272143,Sankt Oswald-Riedlhütte,94566,Landkreis Freyung-Grafenau,Bayern
958979,09272143,Sankt Oswald-Riedlhütte,94568,Landkreis Freyung-Grafenau,Bayern
